Run,Beta1,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_50,0.5,30,2048,some more cooling,133.39484126984127,133.39484126984127,
experimental_run_50,0.5,30,2048,thermalizing_after_loops,168.30886243386243,168.30886243386243,
experimental_run_50,0.5,30,2048,thermalizing_between_loops,120.58068783068784,120.58068783068784,
experimental_run_50,0.5,40,256,Annealing_in_blocks,199.1200923787529,199.1200923787529,
experimental_run_50,0.5,40,256,collapsing outliers,226.9851534147146,226.9851534147146,
experimental_run_50,0.5,40,256,eliminating insignificant (purge),133.56746948201913,133.56746948201913,
experimental_run_50,0.5,40,256,final time and size,133.56746948201913,133.56746948201913,
experimental_run_50,0.5,40,256,further cooling,227.84724513361925,227.84724513361925,
experimental_run_50,0.5,40,256,global Annealing,203.70207852193997,203.70207852193997,
experimental_run_50,0.5,40,256,some more cooling,133.56746948201913,133.56746948201913,
experimental_run_50,0.5,40,256,thermalizing_after_loops,200.99406136588584,200.99406136588584,
experimental_run_50,0.5,40,256,thermalizing_between_loops,163.4279115803365,163.4279115803365,
experimental_run_50,0.5,40,512,Annealing_in_blocks,183.50605564648117,183.50605564648117,
experimental_run_50,0.5,40,512,collapsing outliers,234.14009819967268,234.14009819967268,
experimental_run_50,0.5,40,512,eliminating insignificant (purge),133.48641571194761,133.48641571194761,
experimental_run_50,0.5,40,512,final time and size,133.48641571194761,133.48641571194761,
experimental_run_50,0.5,40,512,further cooling,235.04124386252045,235.04124386252045,
experimental_run_50,0.5,40,512,global Annealing,208.62553191489363,208.62553191489363,
experimental_run_50,0.5,40,512,some more cooling,133.48641571194761,133.48641571194761,
experimental_run_50,0.5,40,512,thermalizing_after_loops,205.66546644844516,205.66546644844516,
experimental_run_50,0.5,40,512,thermalizing_between_loops,163.4049099836334,163.4049099836334,
experimental_run_50,0.5,40,1024,Annealing_in_blocks,167.86614173228347,167.86614173228347,
experimental_run_50,0.5,40,1024,collapsing outliers,230.68799212598427,230.68799212598427,
experimental_run_50,0.5,40,1024,eliminating insignificant (purge),133.9045275590551,133.9045275590551,
experimental_run_50,0.5,40,1024,final time and size,133.9045275590551,133.9045275590551,
experimental_run_50,0.5,40,1024,further cooling,231.5521653543307,231.5521653543307,
experimental_run_50,0.5,40,1024,global Annealing,204.58234908136484,204.58234908136484,
experimental_run_50,0.5,40,1024,some more cooling,133.9045275590551,133.9045275590551,
experimental_run_50,0.5,40,1024,thermalizing_after_loops,200.86220472440945,200.86220472440945,
experimental_run_50,0.5,40,1024,thermalizing_between_loops,153.8182414698163,153.8182414698163,
experimental_run_50,0.5,40,2048,Annealing_in_blocks,149.07947454844006,149.07947454844006,
experimental_run_50,0.5,40,2048,collapsing outliers,219.88045977011495,219.88045977011495,
experimental_run_50,0.5,40,2048,eliminating insignificant (purge),133.8535303776683,133.8535303776683,
experimental_run_50,0.5,40,2048,final time and size,133.8535303776683,133.8535303776683,
experimental_run_50,0.5,40,2048,further cooling,220.73070607553367,220.73070607553367,
experimental_run_50,0.5,40,2048,global Annealing,193.98423645320196,193.98423645320196,
experimental_run_50,0.5,40,2048,some more cooling,133.8535303776683,133.8535303776683,
experimental_run_50,0.5,40,2048,thermalizing_after_loops,189.90574712643678,189.90574712643678,
experimental_run_50,0.5,40,2048,thermalizing_between_loops,140.33333333333334,140.33333333333334,
experimental_run_50,0.5,50,256,Annealing_in_blocks,239.50065274151436,239.50065274151436,
experimental_run_50,0.5,50,256,collapsing outliers,263.7496736292428,263.7496736292428,
experimental_run_50,0.5,50,256,eliminating insignificant (purge),133.85084856396867,133.85084856396867,
experimental_run_50,0.5,50,256,final time and size,133.85084856396867,133.85084856396867,
experimental_run_50,0.5,50,256,further cooling,264.6533942558747,264.6533942558747,
experimental_run_50,0.5,50,256,global Annealing,238.95593994778068,238.95593994778068,
experimental_run_50,0.5,50,256,some more cooling,133.85084856396867,133.85084856396867,
experimental_run_50,0.5,50,256,thermalizing_after_loops,236.41057441253264,236.41057441253264,
experimental_run_50,0.5,50,256,thermalizing_between_loops,200.59268929503915,200.59268929503915,
experimental_run_50,0.5,50,512,Annealing_in_blocks,220.71763175016267,220.71763175016267,
experimental_run_50,0.5,50,512,collapsing outliers,269.8435263500325,269.8435263500325,
experimental_run_50,0.5,50,512,eliminating insignificant (purge),134.21730644111906,134.21730644111906,
experimental_run_50,0.5,50,512,final time and size,134.21730644111906,134.21730644111906,
experimental_run_50,0.5,50,512,further cooling,270.76837996096293,270.76837996096293,
experimental_run_50,0.5,50,512,global Annealing,243.0725439167209,243.0725439167209,
experimental_run_50,0.5,50,512,some more cooling,134.21730644111906,134.21730644111906,
experimental_run_50,0.5,50,512,thermalizing_after_loops,239.71112556929083,239.71112556929083,
experimental_run_50,0.5,50,512,thermalizing_between_loops,196.45640858815875,196.45640858815875,
experimental_run_50,0.5,50,1024,Annealing_in_blocks,201.3156704361874,201.3156704361874,
experimental_run_50,0.5,50,1024,collapsing outliers,263.83263327948305,263.83263327948305,
experimental_run_50,0.5,50,1024,eliminating insignificant (purge),134.28852988691438,134.28852988691438,
experimental_run_50,0.5,50,1024,final time and size,134.28852988691438,134.28852988691438,
experimental_run_50,0.5,50,1024,further cooling,264.7789983844911,264.7789983844911,
experimental_run_50,0.5,50,1024,global Annealing,237.55831987075928,237.55831987075928,
experimental_run_50,0.5,50,1024,some more cooling,134.28852988691438,134.28852988691438,
experimental_run_50,0.5,50,1024,thermalizing_after_loops,233.2016155088853,233.2016155088853,
experimental_run_50,0.5,50,1024,thermalizing_between_loops,183.52794830371568,183.52794830371568,
experimental_run_50,0.5,50,2048,Annealing_in_blocks,179.7143319314138,179.7143319314138,
experimental_run_50,0.5,50,2048,collapsing outliers,250.59915884826916,250.59915884826916,
experimental_run_50,0.5,50,2048,eliminating insignificant (purge),134.33160789388546,134.33160789388546,
experimental_run_50,0.5,50,2048,final time and size,134.33160789388546,134.33160789388546,
experimental_run_50,0.5,50,2048,further cooling,251.5373665480427,251.5373665480427,
experimental_run_50,0.5,50,2048,global Annealing,225.27887415076026,225.27887415076026,
experimental_run_50,0.5,50,2048,some more cooling,134.33160789388546,134.33160789388546,
experimental_run_50,0.5,50,2048,thermalizing_after_loops,220.6088644451634,220.6088644451634,
experimental_run_50,0.5,50,2048,thermalizing_between_loops,168.30087350372048,168.30087350372048,
experimental_run_51,0.01,0,256,Annealing_in_blocks,118.27528466175485,118.27528466175485,
experimental_run_51,0.01,0,256,collapsing outliers,175.59912926992632,175.59912926992632,
experimental_run_51,0.01,0,256,eliminating insignificant (purge),133.15405224380441,133.15405224380441,
experimental_run_51,0.01,0,256,final time and size,133.15405224380441,133.15405224380441,
experimental_run_51,0.01,0,256,further cooling,176.35532484929672,176.35532484929672,
experimental_run_51,0.01,0,256,global Annealing,148.784661754856,148.784661754856,
experimental_run_51,0.01,0,256,some more cooling,133.15405224380441,133.15405224380441,
experimental_run_51,0.01,0,256,thermalizing_after_loops,145.53181513730743,145.53181513730743,
experimental_run_51,0.01,0,256,thermalizing_between_loops,100.77796383121232,100.77796383121232,
experimental_run_51,0.01,0,512,Annealing_in_blocks,108.64794383149449,108.64794383149449,
experimental_run_51,0.01,0,512,collapsing outliers,175.0702106318957,175.0702106318957,
experimental_run_51,0.01,0,512,eliminating insignificant (purge),132.9518555667001,132.9518555667001,
experimental_run_51,0.01,0,512,final time and size,132.9518555667001,132.9518555667001,
experimental_run_51,0.01,0,512,further cooling,175.76629889669007,175.76629889669007,
experimental_run_51,0.01,0,512,global Annealing,145.63858241390838,145.63858241390838,
experimental_run_51,0.01,0,512,some more cooling,132.9518555667001,132.9518555667001,
experimental_run_51,0.01,0,512,thermalizing_after_loops,142.37545971247076,142.37545971247076,
experimental_run_51,0.01,0,512,thermalizing_between_loops,96.49782681377465,96.49782681377465,
experimental_run_51,0.01,0,1024,Annealing_in_blocks,98.21345707656613,98.21345707656613,
experimental_run_51,0.01,0,1024,collapsing outliers,173.85780576731852,173.85780576731852,
experimental_run_51,0.01,0,1024,eliminating insignificant (purge),132.60822008617833,132.60822008617833,
experimental_run_51,0.01,0,1024,final time and size,132.60822008617833,132.60822008617833,
experimental_run_51,0.01,0,1024,further cooling,174.49883990719258,174.49883990719258,
experimental_run_51,0.01,0,1024,global Annealing,139.8667550546901,139.8667550546901,
experimental_run_51,0.01,0,1024,some more cooling,132.60822008617833,132.60822008617833,
experimental_run_51,0.01,0,1024,thermalizing_after_loops,136.67219091813058,136.67219091813058,
experimental_run_51,0.01,0,1024,thermalizing_between_loops,90.57938349353662,90.57938349353662,
experimental_run_51,0.01,0,2048,Annealing_in_blocks,84.88821954484605,84.88821954484605,
experimental_run_51,0.01,0,2048,collapsing outliers,172.1673360107095,172.1673360107095,
experimental_run_51,0.01,0,2048,eliminating insignificant (purge),132.30455153949129,132.30455153949129,
experimental_run_51,0.01,0,2048,final time and size,132.30455153949129,132.30455153949129,
experimental_run_51,0.01,0,2048,further cooling,172.75,172.75,
experimental_run_51,0.01,0,2048,global Annealing,127.39223560910308,127.39223560910308,
experimental_run_51,0.01,0,2048,some more cooling,132.30455153949129,132.30455153949129,
experimental_run_51,0.01,0,2048,thermalizing_after_loops,124.64524765729585,124.64524765729585,
experimental_run_51,0.01,0,2048,thermalizing_between_loops,80.71686746987952,80.71686746987952,
experimental_run_51,0.01,10,256,Annealing_in_blocks,132.34682860998652,132.34682860998652,
experimental_run_51,0.01,10,256,collapsing outliers,177.26855600539812,177.26855600539812,
experimental_run_51,0.01,10,256,eliminating insignificant (purge),133.27395411605937,133.27395411605937,
experimental_run_51,0.01,10,256,final time and size,133.27395411605937,133.27395411605937,
experimental_run_51,0.01,10,256,further cooling,178.07219973009447,178.07219973009447,
experimental_run_51,0.01,10,256,global Annealing,151.93758434547908,151.93758434547908,
experimental_run_51,0.01,10,256,some more cooling,133.27395411605937,133.27395411605937,
experimental_run_51,0.01,10,256,thermalizing_after_loops,148.67712550607288,148.67712550607288,
experimental_run_51,0.01,10,256,thermalizing_between_loops,105.58569500674764,105.58569500674764,
experimental_run_51,0.01,10,512,Annealing_in_blocks,121.34773732562095,121.34773732562095,
experimental_run_51,0.01,10,512,collapsing outliers,178.83259612112963,178.83259612112963,
experimental_run_51,0.01,10,512,eliminating insignificant (purge),133.09084722694794,133.09084722694794,
experimental_run_51,0.01,10,512,final time and size,133.09084722694794,133.09084722694794,
experimental_run_51,0.01,10,512,further cooling,179.5879550867642,179.5879550867642,
experimental_run_51,0.01,10,512,global Annealing,151.36951343994556,151.36951343994556,
experimental_run_51,0.01,10,512,some more cooling,133.09084722694794,133.09084722694794,
experimental_run_51,0.01,10,512,thermalizing_after_loops,148.10377679482818,148.10377679482818,
experimental_run_51,0.01,10,512,thermalizing_between_loops,103.27594419870704,103.27594419870704,
experimental_run_51,0.01,10,1024,Annealing_in_blocks,109.85445094217025,109.85445094217025,
experimental_run_51,0.01,10,1024,collapsing outliers,179.9740090968161,179.9740090968161,
experimental_run_51,0.01,10,1024,eliminating insignificant (purge),132.76575698505522,132.76575698505522,
experimental_run_51,0.01,10,1024,final time and size,132.76575698505522,132.76575698505522,
experimental_run_51,0.01,10,1024,further cooling,180.635477582846,180.635477582846,
experimental_run_51,0.01,10,1024,global Annealing,148.85380116959064,148.85380116959064,
experimental_run_51,0.01,10,1024,some more cooling,132.76575698505522,132.76575698505522,
experimental_run_51,0.01,10,1024,thermalizing_after_loops,145.73131903833658,145.73131903833658,
experimental_run_51,0.01,10,1024,thermalizing_between_loops,100.18680961663418,100.18680961663418,
experimental_run_51,0.01,10,2048,Annealing_in_blocks,97.96292650918635,97.96292650918635,
experimental_run_51,0.01,10,2048,collapsing outliers,178.71194225721786,178.71194225721786,
experimental_run_51,0.01,10,2048,eliminating insignificant (purge),132.9494750656168,132.9494750656168,
experimental_run_51,0.01,10,2048,final time and size,132.9494750656168,132.9494750656168,
experimental_run_51,0.01,10,2048,further cooling,179.3497375328084,179.3497375328084,
experimental_run_51,0.01,10,2048,global Annealing,141.122375328084,141.122375328084,
experimental_run_51,0.01,10,2048,some more cooling,132.9494750656168,132.9494750656168,
experimental_run_51,0.01,10,2048,thermalizing_after_loops,138.16633858267716,138.16633858267716,
experimental_run_51,0.01,10,2048,thermalizing_between_loops,93.15649606299213,93.15649606299213,
experimental_run_51,0.01,20,256,Annealing_in_blocks,148.81508435329144,148.81508435329144,
experimental_run_51,0.01,20,256,collapsing outliers,185.39761826000662,185.39761826000662,
experimental_run_51,0.01,20,256,eliminating insignificant (purge),133.28217002977175,133.28217002977175,
experimental_run_51,0.01,20,256,final time and size,133.28217002977175,133.28217002977175,
experimental_run_51,0.01,20,256,further cooling,186.21700297717499,186.21700297717499,
experimental_run_51,0.01,20,256,global Annealing,161.21501819384716,161.21501819384716,
experimental_run_51,0.01,20,256,some more cooling,133.28217002977175,133.28217002977175,
experimental_run_51,0.01,20,256,thermalizing_after_loops,157.9712206417466,157.9712206417466,
experimental_run_51,0.01,20,256,thermalizing_between_loops,116.60271253721469,116.60271253721469,
experimental_run_51,0.01,20,512,Annealing_in_blocks,136.88632564359744,136.88632564359744,
experimental_run_51,0.01,20,512,collapsing outliers,192.0143764627215,192.0143764627215,
experimental_run_51,0.01,20,512,eliminating insignificant (purge),133.23169508525578,133.23169508525578,
experimental_run_51,0.01,20,512,final time and size,133.23169508525578,133.23169508525578,
experimental_run_51,0.01,20,512,further cooling,192.80341023069207,192.80341023069207,
experimental_run_51,0.01,20,512,global Annealing,165.82480775660315,165.82480775660315,
experimental_run_51,0.01,20,512,some more cooling,133.23169508525578,133.23169508525578,
experimental_run_51,0.01,20,512,thermalizing_after_loops,162.73687729856235,162.73687729856235,
experimental_run_51,0.01,20,512,thermalizing_between_loops,119.20427950518221,119.20427950518221,
experimental_run_51,0.01,20,1024,Annealing_in_blocks,124.7618580307491,124.7618580307491,
experimental_run_51,0.01,20,1024,collapsing outliers,192.1714098789663,192.1714098789663,
experimental_run_51,0.01,20,1024,eliminating insignificant (purge),133.0117762512267,133.0117762512267,
experimental_run_51,0.01,20,1024,final time and size,133.0117762512267,133.0117762512267,
experimental_run_51,0.01,20,1024,further cooling,192.89924762839385,192.89924762839385,
experimental_run_51,0.01,20,1024,global Annealing,163.45600261694472,163.45600261694472,
experimental_run_51,0.01,20,1024,some more cooling,133.0117762512267,133.0117762512267,
experimental_run_51,0.01,20,1024,thermalizing_after_loops,160.2728164867517,160.2728164867517,
experimental_run_51,0.01,20,1024,thermalizing_between_loops,115.16584887144259,115.16584887144259,
experimental_run_51,0.01,20,2048,Annealing_in_blocks,110.04201954397394,110.04201954397394,
experimental_run_51,0.01,20,2048,collapsing outliers,186.9700325732899,186.9700325732899,
experimental_run_51,0.01,20,2048,eliminating insignificant (purge),132.76091205211728,132.76091205211728,
experimental_run_51,0.01,20,2048,final time and size,132.76091205211728,132.76091205211728,
experimental_run_51,0.01,20,2048,further cooling,187.64788273615636,187.64788273615636,
experimental_run_51,0.01,20,2048,global Annealing,153.82247557003257,153.82247557003257,
experimental_run_51,0.01,20,2048,some more cooling,132.76091205211728,132.76091205211728,
experimental_run_51,0.01,20,2048,thermalizing_after_loops,150.52052117263844,150.52052117263844,
experimental_run_51,0.01,20,2048,thermalizing_between_loops,104.38208469055374,104.38208469055374,
experimental_run_51,0.01,30,256,Annealing_in_blocks,170.40954606141523,170.40954606141523,
experimental_run_51,0.01,30,256,collapsing outliers,201.9662883845127,201.9662883845127,
experimental_run_51,0.01,30,256,eliminating insignificant (purge),133.3097463284379,133.3097463284379,
experimental_run_51,0.01,30,256,final time and size,133.3097463284379,133.3097463284379,
experimental_run_51,0.01,30,256,further cooling,202.81375166889185,202.81375166889185,
experimental_run_51,0.01,30,256,global Annealing,178.75534045393857,178.75534045393857,
experimental_run_51,0.01,30,256,some more cooling,133.3097463284379,133.3097463284379,
experimental_run_51,0.01,30,256,thermalizing_after_loops,175.75567423230976,175.75567423230976,
experimental_run_51,0.01,30,256,thermalizing_between_loops,136.19759679572763,136.19759679572763,
