Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_58,0.1,TTbar,30,1024,Annealing_in_blocks,143.85082872928177,143.0,18.340562401746578
experimental_run_58,0.1,TTbar,30,1024,collapsing outliers,208.70668006027122,208.0,23.950647552173667
experimental_run_58,0.1,TTbar,30,1024,eliminating insignificant (purge),133.46308387744853,132.0,13.765279982531547
experimental_run_58,0.1,TTbar,30,1024,final time and size,133.46308387744853,132.0,13.765279982531547
experimental_run_58,0.1,TTbar,30,1024,further cooling,209.4871923656454,209.0,24.087585403178924
experimental_run_58,0.1,TTbar,30,1024,global Annealing,181.4826720241085,181.0,21.129882530938787
experimental_run_58,0.1,TTbar,30,1024,some more cooling,133.46308387744853,132.0,13.765279982531547
experimental_run_58,0.1,TTbar,30,1024,thermalizing_after_loops,178.0763435459568,178.0,20.692173110397594
experimental_run_58,0.1,TTbar,30,1024,thermalizing_between_loops,132.4525364138624,132.0,15.798754239596564
experimental_run_58,0.1,ZMM,0,256,Annealing_in_blocks,118.50752235665439,118.0,13.387923726233364
experimental_run_58,0.1,ZMM,0,256,collapsing outliers,175.02766964755392,174.0,20.027290206039243
experimental_run_58,0.1,ZMM,0,256,eliminating insignificant (purge),132.85439242503946,132.0,13.218342840503922
experimental_run_58,0.1,ZMM,0,256,final time and size,132.85439242503946,132.0,13.218342840503922
experimental_run_58,0.1,ZMM,0,256,further cooling,175.7766438716465,175.0,20.166413135300843
experimental_run_58,0.1,ZMM,0,256,global Annealing,148.74434508153604,148.0,15.962968636577404
experimental_run_58,0.1,ZMM,0,256,some more cooling,132.85439242503946,132.0,13.218342840503922
experimental_run_58,0.1,ZMM,0,256,thermalizing_after_loops,145.5083640189374,145.0,15.54806001227339
experimental_run_58,0.1,ZMM,0,256,thermalizing_between_loops,101.04460810099947,101.0,10.287722561246358
experimental_run_58,0.1,ZMM,0,1024,Annealing_in_blocks,98.31027647365676,98.0,13.043330404751337
experimental_run_58,0.1,ZMM,0,1024,collapsing outliers,173.11100678142932,172.0,19.737414072572445
experimental_run_58,0.1,ZMM,0,1024,eliminating insignificant (purge),132.2566510172144,131.0,13.0656116781565
experimental_run_58,0.1,ZMM,0,1024,final time and size,132.2566510172144,131.0,13.0656116781565
experimental_run_58,0.1,ZMM,0,1024,further cooling,173.73103808033386,172.0,19.838992503579508
experimental_run_58,0.1,ZMM,0,1024,global Annealing,139.43317683881065,138.0,16.49814532047687
experimental_run_58,0.1,ZMM,0,1024,some more cooling,132.2566510172144,131.0,13.0656116781565
experimental_run_58,0.1,ZMM,0,1024,thermalizing_after_loops,136.3506520605112,136.0,16.008594240860518
experimental_run_58,0.1,ZMM,0,1024,thermalizing_between_loops,90.67563901930099,90.0,11.17799047070483
experimental_run_58,0.1,ZMM,30,256,Annealing_in_blocks,170.6272145927246,170.0,18.72099384981076
experimental_run_58,0.1,ZMM,30,256,collapsing outliers,201.79610022014887,201.0,21.400705319850136
experimental_run_58,0.1,ZMM,30,256,eliminating insignificant (purge),133.1702484537163,132.0,13.24158763764211
experimental_run_58,0.1,ZMM,30,256,final time and size,133.1702484537163,132.0,13.24158763764211
experimental_run_58,0.1,ZMM,30,256,further cooling,202.6430443442709,202.0,21.538935096675246
experimental_run_58,0.1,ZMM,30,256,global Annealing,178.72502358737813,178.0,18.78045157558401
experimental_run_58,0.1,ZMM,30,256,some more cooling,133.1702484537163,132.0,13.24158763764211
experimental_run_58,0.1,ZMM,30,256,thermalizing_after_loops,175.69734773037007,175.0,18.43071513875855
experimental_run_58,0.1,ZMM,30,256,thermalizing_between_loops,136.41167837299508,136.0,14.152319465732234
experimental_run_58,0.1,ZMM,30,1024,Annealing_in_blocks,143.21034077555817,142.0,17.417847433251954
experimental_run_58,0.1,ZMM,30,1024,collapsing outliers,207.2906384645515,206.0,22.366350007060085
experimental_run_58,0.1,ZMM,30,1024,eliminating insignificant (purge),132.87700744222482,132.0,12.932786090303013
experimental_run_58,0.1,ZMM,30,1024,final time and size,132.87700744222482,132.0,12.932786090303013
experimental_run_58,0.1,ZMM,30,1024,further cooling,208.0951821386604,207.0,22.49998037426768
experimental_run_58,0.1,ZMM,30,1024,global Annealing,180.39287113200157,180.0,19.84668908610575
experimental_run_58,0.1,ZMM,30,1024,some more cooling,132.87700744222482,132.0,12.932786090303013
experimental_run_58,0.1,ZMM,30,1024,thermalizing_after_loops,177.0638464551508,176.0,19.405600058359425
experimental_run_58,0.1,ZMM,30,1024,thermalizing_between_loops,131.8309831570701,131.0,15.086814646997556
experimental_run_61,0.5,HiggsGluonFusion,0,256,Annealing_in_blocks,151.37498492341092,151.0,17.09543626581641
experimental_run_61,0.5,HiggsGluonFusion,0,256,collapsing outliers,174.74876371969606,174.0,19.927775727756135
experimental_run_61,0.5,HiggsGluonFusion,0,256,eliminating insignificant (purge),132.89470510191774,132.0,13.155088075963848
experimental_run_61,0.5,HiggsGluonFusion,0,256,final time and size,132.89470510191774,132.0,13.155088075963848
experimental_run_61,0.5,HiggsGluonFusion,0,256,further cooling,175.38463394041733,174.0,20.02652162607294
experimental_run_61,0.5,HiggsGluonFusion,0,256,global Annealing,145.79363164877577,145.0,15.51933267964828
experimental_run_61,0.5,HiggsGluonFusion,0,256,some more cooling,132.89470510191774,132.0,13.155088075963848
experimental_run_61,0.5,HiggsGluonFusion,0,256,thermalizing_after_loops,143.8264383065975,143.0,15.311227401038748
experimental_run_61,0.5,HiggsGluonFusion,0,256,thermalizing_between_loops,129.9460861174768,129.0,13.733886931258484
experimental_run_61,0.5,HiggsGluonFusion,0,1024,Annealing_in_blocks,126.17855438931298,125.0,16.78397277483934
experimental_run_61,0.5,HiggsGluonFusion,0,1024,collapsing outliers,171.5759780534351,170.0,19.590114538087995
experimental_run_61,0.5,HiggsGluonFusion,0,1024,eliminating insignificant (purge),131.93905057251908,131.0,13.08225500519015
