Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_58,0.1,SToMuMu,30,256,eliminating insignificant (purge),159194.07956989246,149528.0,55958.27124565095
experimental_run_58,0.1,SToMuMu,30,256,final time and size,408115.7419354839,386136.0,122853.90752154595
experimental_run_58,0.1,SToMuMu,30,256,further cooling,49298.0688172043,46332.0,16344.937080961765
experimental_run_58,0.1,SToMuMu,30,256,global Annealing,37500.54623655914,35411.0,11726.859465565389
experimental_run_58,0.1,SToMuMu,30,256,some more cooling,7174.490322580645,6401.0,3277.5435372205156
experimental_run_58,0.1,SToMuMu,30,256,thermalizing_after_loops,4123.4838709677415,3426.0,2724.3891691727285
experimental_run_58,0.1,SToMuMu,30,256,thermalizing_between_loops,48600.5311827957,44821.0,17899.82764387968
experimental_run_58,0.1,SToMuMu,30,1024,Annealing_in_blocks,96760.17073170732,88663.0,23380.12389966646
experimental_run_58,0.1,SToMuMu,30,1024,collapsing outliers,931.059620596206,1.0,1343.7226563444044
experimental_run_58,0.1,SToMuMu,30,1024,eliminating insignificant (purge),196769.0135501355,185038.0,72013.28541700279
experimental_run_58,0.1,SToMuMu,30,1024,final time and size,501017.96883468836,471142.0,152789.0562209561
experimental_run_58,0.1,SToMuMu,30,1024,further cooling,61269.527100271,56083.5,23889.252610940042
experimental_run_58,0.1,SToMuMu,30,1024,global Annealing,46261.575880758806,43379.0,14951.480954781073
experimental_run_58,0.1,SToMuMu,30,1024,some more cooling,7546.384823848239,6873.0,3344.5471579275277
experimental_run_58,0.1,SToMuMu,30,1024,thermalizing_after_loops,5036.441734417344,4146.0,3345.28298214927
experimental_run_58,0.1,SToMuMu,30,1024,thermalizing_between_loops,21777.89972899729,20113.5,10706.518898983983
experimental_run_58,0.1,TTbar,0,256,Annealing_in_blocks,28993.5876443998,26213.0,6956.273952175589
experimental_run_58,0.1,TTbar,0,256,collapsing outliers,743.340532395781,1.0,982.8065001019949
experimental_run_58,0.1,TTbar,0,256,eliminating insignificant (purge),113344.17378201909,103359.0,47951.474539742885
experimental_run_58,0.1,TTbar,0,256,final time and size,341476.161727775,318610.0,113791.86363432065
experimental_run_58,0.1,TTbar,0,256,further cooling,55886.04520341537,51957.0,21148.601342255104
experimental_run_58,0.1,TTbar,0,256,global Annealing,38838.05575087896,36620.0,12659.51138277697
experimental_run_58,0.1,TTbar,0,256,some more cooling,7907.190858864892,7021.0,3869.4522002976996
experimental_run_58,0.1,TTbar,0,256,thermalizing_after_loops,4179.9482672024105,3523.0,2785.2002439375724
experimental_run_58,0.1,TTbar,0,256,thermalizing_between_loops,25323.88196885987,23403.0,10683.644231767827
experimental_run_58,0.1,TTbar,0,1024,Annealing_in_blocks,70473.94517102616,65096.0,17590.76176145523
experimental_run_58,0.1,TTbar,0,1024,collapsing outliers,650.1222334004024,0.0,903.964695526642
experimental_run_58,0.1,TTbar,0,1024,eliminating insignificant (purge),110051.82444668008,102757.5,45923.73412238157
experimental_run_58,0.1,TTbar,0,1024,final time and size,386173.34154929576,363614.5,120310.03492325389
experimental_run_58,0.1,TTbar,0,1024,further cooling,68477.55281690141,63419.5,26432.9386736842
experimental_run_58,0.1,TTbar,0,1024,global Annealing,42209.17002012073,40068.0,13043.72952065546
experimental_run_58,0.1,TTbar,0,1024,some more cooling,7916.398893360161,6898.5,3807.148058130418
experimental_run_58,0.1,TTbar,0,1024,thermalizing_after_loops,4068.601609657948,3504.5,2690.127470770838
experimental_run_58,0.1,TTbar,0,1024,thermalizing_between_loops,15108.75352112676,13568.5,7582.076456198025
experimental_run_58,0.1,TTbar,30,256,Annealing_in_blocks,41174.085757271816,36972.5,9812.59896805863
experimental_run_58,0.1,TTbar,30,256,collapsing outliers,902.6529588766299,797.0,1112.0367484839248
experimental_run_58,0.1,TTbar,30,256,eliminating insignificant (purge),175887.962888666,165272.0,64556.19381084454
experimental_run_58,0.1,TTbar,30,256,final time and size,443152.5737211635,419010.0,139229.21564742856
experimental_run_58,0.1,TTbar,30,256,further cooling,53385.14994984955,50670.0,18665.07328094705
experimental_run_58,0.1,TTbar,30,256,global Annealing,39260.332497492476,36838.5,12710.670812117134
experimental_run_58,0.1,TTbar,30,256,some more cooling,7773.953360080241,6871.5,3761.3871630286835
experimental_run_58,0.1,TTbar,30,256,thermalizing_after_loops,4381.950852557673,3773.0,2857.692408965085
experimental_run_58,0.1,TTbar,30,256,thermalizing_between_loops,53563.960882647945,49998.5,21024.503459379783
experimental_run_58,0.1,TTbar,30,1024,Annealing_in_blocks,101469.31843294826,92559.0,24663.4320045543
experimental_run_58,0.1,TTbar,30,1024,collapsing outliers,929.5981918633852,1.0,1268.4240070199985
experimental_run_58,0.1,TTbar,30,1024,eliminating insignificant (purge),210715.39779005526,195270.0,79838.1744646867
experimental_run_58,0.1,TTbar,30,1024,final time and size,530490.9467604219,501550.0,161965.0189438651
experimental_run_58,0.1,TTbar,30,1024,further cooling,64667.68809643395,60522.0,24459.16031556205
experimental_run_58,0.1,TTbar,30,1024,global Annealing,48376.331491712706,45829.0,15933.727616108217
experimental_run_58,0.1,TTbar,30,1024,some more cooling,8107.231039678553,7151.0,3860.878570030853
experimental_run_58,0.1,TTbar,30,1024,thermalizing_after_loops,5298.417378201909,4376.0,3535.8339668720027
experimental_run_58,0.1,TTbar,30,1024,thermalizing_between_loops,22701.497739829232,20818.0,11352.49536847853
experimental_run_58,0.1,ZMM,0,256,Annealing_in_blocks,25808.219253024723,23771.0,6268.437291490127
experimental_run_58,0.1,ZMM,0,256,collapsing outliers,666.0803787480273,1.0,900.469745921384
experimental_run_58,0.1,ZMM,0,256,eliminating insignificant (purge),98275.94655444504,90651.0,39997.01571460779
experimental_run_58,0.1,ZMM,0,256,final time and size,297510.8286165176,277027.0,96918.27455768283
experimental_run_58,0.1,ZMM,0,256,further cooling,48391.87764334561,44846.0,18041.410204130218
experimental_run_58,0.1,ZMM,0,256,global Annealing,34123.272488164126,32102.0,10617.98311650372
experimental_run_58,0.1,ZMM,0,256,some more cooling,6893.897001578117,6099.0,3211.8331527642895
experimental_run_58,0.1,ZMM,0,256,thermalizing_after_loops,3704.001998947922,3107.0,2496.5199298206717
experimental_run_58,0.1,ZMM,0,256,thermalizing_between_loops,22218.62861651762,20528.0,9290.372470910701
experimental_run_58,0.1,ZMM,0,1024,Annealing_in_blocks,57193.09462702139,56164.0,9350.173755746131
experimental_run_58,0.1,ZMM,0,1024,collapsing outliers,514.0971309337507,0.0,729.3213834518305
experimental_run_58,0.1,ZMM,0,1024,eliminating insignificant (purge),88160.51236306729,83133.0,31668.54042237496
experimental_run_58,0.1,ZMM,0,1024,final time and size,308916.4246218049,298091.0,75468.3878448676
experimental_run_58,0.1,ZMM,0,1024,further cooling,54854.20083463746,52252.0,18794.39619719097
experimental_run_58,0.1,ZMM,0,1024,global Annealing,34635.392696922274,33476.0,8603.525387434245
experimental_run_58,0.1,ZMM,0,1024,some more cooling,6401.917057902973,5772.0,2686.3791847533344
experimental_run_58,0.1,ZMM,0,1024,thermalizing_after_loops,3251.7894627021387,2818.0,2061.1898359364995
experimental_run_58,0.1,ZMM,0,1024,thermalizing_between_loops,12344.211893583724,11501.0,5591.371102174977
experimental_run_58,0.1,ZMM,30,256,Annealing_in_blocks,37570.03071600797,34324.0,8953.218324895463
experimental_run_58,0.1,ZMM,30,256,collapsing outliers,843.29709613167,734.0,1066.8838517266163
experimental_run_58,0.1,ZMM,30,256,eliminating insignificant (purge),158285.9331166789,147808.0,56668.422089898246
experimental_run_58,0.1,ZMM,30,256,final time and size,399945.94422895485,374886.0,124058.14981504278
experimental_run_58,0.1,ZMM,30,256,further cooling,48101.07495544606,44986.0,16799.90022791807
experimental_run_58,0.1,ZMM,30,256,global Annealing,35707.64954397736,33627.0,11085.127611710172
experimental_run_58,0.1,ZMM,30,256,some more cooling,7016.70720201279,6226.0,3250.2449044492955
experimental_run_58,0.1,ZMM,30,256,thermalizing_after_loops,3993.1299926617044,3386.0,2681.5541188704788
experimental_run_58,0.1,ZMM,30,256,thermalizing_between_loops,48649.153999371,45293.0,18786.766802827842
experimental_run_58,0.1,ZMM,30,1024,Annealing_in_blocks,85139.99334116725,81178.0,18200.87603754122
experimental_run_58,0.1,ZMM,30,1024,collapsing outliers,809.1259302781042,728.0,1053.8632200561128
experimental_run_58,0.1,ZMM,30,1024,eliminating insignificant (purge),173500.97728162946,163541.0,57960.06719040979
experimental_run_58,0.1,ZMM,30,1024,final time and size,440453.06130043085,417017.5,119907.8940773124
experimental_run_58,0.1,ZMM,30,1024,further cooling,53987.741284763026,50462.5,19285.591093211107
experimental_run_58,0.1,ZMM,30,1024,global Annealing,40697.954759106935,38980.5,11345.783855360809
experimental_run_58,0.1,ZMM,30,1024,some more cooling,6740.034077555817,6027.0,2889.7181220816806
experimental_run_58,0.1,ZMM,30,1024,thermalizing_after_loops,4346.064825695261,3666.0,2856.3243498054317
experimental_run_58,0.1,ZMM,30,1024,thermalizing_between_loops,19079.97081864473,17774.0,8859.074528205976
experimental_run_61,0.5,HiggsGluonFusion,0,256,Annealing_in_blocks,32754.55361235074,29814.0,7882.4809551354
experimental_run_61,0.5,HiggsGluonFusion,0,256,collapsing outliers,622.9463273429019,0.0,883.3993930889751
experimental_run_61,0.5,HiggsGluonFusion,0,256,eliminating insignificant (purge),108015.74936678326,100574.0,44304.816158892296
experimental_run_61,0.5,HiggsGluonFusion,0,256,final time and size,311779.8764925823,293802.0,103107.09224396455
experimental_run_61,0.5,HiggsGluonFusion,0,256,further cooling,60017.8647931492,56237.0,23307.20899380174
experimental_run_61,0.5,HiggsGluonFusion,0,256,global Annealing,10039.006874924617,9340.0,3918.584128709832
experimental_run_61,0.5,HiggsGluonFusion,0,256,some more cooling,7719.913279459655,6843.0,3659.4709074722005
experimental_run_61,0.5,HiggsGluonFusion,0,256,thermalizing_after_loops,2900.485586780847,2343.0,2045.3389757733478
experimental_run_61,0.5,HiggsGluonFusion,0,256,thermalizing_between_loops,25675.05005427572,23874.0,10347.685371086143
experimental_run_61,0.5,HiggsGluonFusion,0,1024,Annealing_in_blocks,56010.85496183206,54114.5,11334.63887003744
experimental_run_61,0.5,HiggsGluonFusion,0,1024,collapsing outliers,406.8773854961832,0.0,609.283259784788
experimental_run_61,0.5,HiggsGluonFusion,0,1024,eliminating insignificant (purge),74437.94608778626,69640.0,28576.70389299649
experimental_run_61,0.5,HiggsGluonFusion,0,1024,final time and size,257849.3021230916,244911.0,70138.92542980507
experimental_run_61,0.5,HiggsGluonFusion,0,1024,further cooling,54322.189289122136,52352.0,18525.231741204276
experimental_run_61,0.5,HiggsGluonFusion,0,1024,global Annealing,8315.566316793893,7759.0,3000.704347375204
experimental_run_61,0.5,HiggsGluonFusion,0,1024,some more cooling,5570.608301526718,4984.0,2490.5678472582845
experimental_run_61,0.5,HiggsGluonFusion,0,1024,thermalizing_after_loops,3065.3096374045804,2597.0,2023.049958055982
experimental_run_61,0.5,HiggsGluonFusion,0,1024,thermalizing_between_loops,10644.764670801527,9874.0,4758.641930766902
experimental_run_61,0.5,HiggsGluonFusion,30,256,Annealing_in_blocks,41855.928352725045,40279.0,10254.460099633145
experimental_run_61,0.5,HiggsGluonFusion,30,256,collapsing outliers,749.9827311696265,560.0,980.1594440885622
experimental_run_61,0.5,HiggsGluonFusion,30,256,eliminating insignificant (purge),183680.35125535823,171921.0,66156.90575243991
experimental_run_61,0.5,HiggsGluonFusion,30,256,final time and size,394161.54537660745,372758.0,127284.28099491737
experimental_run_61,0.5,HiggsGluonFusion,30,256,further cooling,48005.168891610534,44406.0,19581.78499037116
experimental_run_61,0.5,HiggsGluonFusion,30,256,global Annealing,8612.083404776486,7944.0,3684.052272334993
experimental_run_61,0.5,HiggsGluonFusion,30,256,some more cooling,6882.484139620331,6097.0,3332.9618186333837
experimental_run_61,0.5,HiggsGluonFusion,30,256,thermalizing_after_loops,2430.1884874464176,1934.0,1823.2794642530791
experimental_run_61,0.5,HiggsGluonFusion,30,256,thermalizing_between_loops,43451.508634415186,40603.0,17020.58382918782
experimental_run_61,0.5,HiggsGluonFusion,30,1024,Annealing_in_blocks,106390.43089528859,97493.0,25633.039516944038
experimental_run_61,0.5,HiggsGluonFusion,30,1024,collapsing outliers,803.8626340522954,1.0,1112.0452887355566
experimental_run_61,0.5,HiggsGluonFusion,30,1024,eliminating insignificant (purge),207680.99108326304,193511.0,76364.68778229682
experimental_run_61,0.5,HiggsGluonFusion,30,1024,final time and size,487602.05036751414,456124.0,148567.20275877096
experimental_run_61,0.5,HiggsGluonFusion,30,1024,further cooling,64460.36642969032,58922.0,27325.957211430497
experimental_run_61,0.5,HiggsGluonFusion,30,1024,global Annealing,11728.514037835885,10921.0,4617.641618122258
experimental_run_61,0.5,HiggsGluonFusion,30,1024,some more cooling,7491.5270514519825,6672.0,3523.8676229653906
experimental_run_61,0.5,HiggsGluonFusion,30,1024,thermalizing_after_loops,4234.248102180985,3426.0,3190.5708732902704
